Flight_ID,Flight_Date,Airline_ID,Aircraft_ID,Origin_Airport_ID,Destination_Airport_ID,Scheduled_Departure,Actual_Departure,Delay_Minutes,Delay_Reason,Status,Flight_Duration_Min,Distance_KM,Seat_Capacity,Passengers,Base_Fare_USD,Revenue_USD,Load_Factor_%,Season
FL03855,2024-01-24,AL007,AC029,AP025,AP001,2024-01-24 06:15:00,2024-01-24 06:30:00,15.0,Security,Delayed,68,711,220,150,611.0,91650,68.18181818181817,Winter
FL03856,2023-12-20,AL002,AC023,AP004,AP003,2023-12-20 12:45:00,2023-12-20 12:50:00,5.0,Late Aircraft,Delayed,680,4339,180,143,317.0,45331,79.44444444444444,Winter
FL03857,2024-07-17,AL002,AC033,AP028,AP013,2024-07-17 20:30:00,2024-07-17 20:35:00,5.0,Crew,Delayed,600,1441,220,206,79.0,16274,93.63636363636364,Summer
FL03858,2023-11-30,AL003,AC023,AP013,AP007,2023-11-30 12:15:00,2023-11-30 13:44:00,89.0,Crew,Delayed,79,7262,180,64,333.0,21312,35.55555555555556,Autumn
FL03859,2024-02-18,AL007,AC003,AP024,AP005,2024-02-18 05:45:00,2024-02-18 07:57:00,132.0,Security,Severely Delayed,540,3676,396,250,345.0,86250,63.13131313131313,Winter
FL03860,2025-10-02,AL010,AC006,AP001,AP024,2025-10-02 10:30:00,2025-10-02 10:38:00,8.0,Technical,Delayed,109,2525,300,230,150.0,34500,76.66666666666667,Autumn
FL03861,2025-04-09,AL009,AC003,AP023,AP027,2025-04-09 22:00:00,2025-04-09 22:05:00,5.0,Late Aircraft,Delayed,271,2097,396,271,511.0,138481,68.43434343434343,Spring
FL03862,2025-04-21,AL004,AC003,AP002,AP019,2025-04-21 08:00:00,2025-04-21 08:14:00,14.0,Crew,Delayed,293,1032,396,355,315.0,111825,89.64646464646465,Spring
FL03863,2023-07-02,AL006,AC009,AP005,AP021,2023-07-02 20:15:00,2023-07-02 20:25:00,10.0,Late Aircraft,Delayed,67,1353,296,279,502.0,140058,94.25675675675676,Summer
FL03864,2024-10-12,AL004,AC023,AP023,AP028,2024-10-12 10:30:00,2024-10-12 10:30:00,0.0,No Delay,On Time,391,6734,180,121,290.0,35090,67.22222222222223,Autumn
FL03865,2025-03-05,AL005,AC013,AP021,AP011,2025-03-05 09:45:00,2025-03-05 09:58:00,13.0,Security,Delayed,446,6509,325,240,535.0,128400,73.84615384615385,Spring
FL03866,2023-06-23,AL009,AC017,AP022,AP015,2023-06-23 13:30:00,2023-06-23 14:53:00,83.0,Air Traffic,Delayed,422,3143,296,215,410.0,88150,72.63513513513513,Summer
FL03867,2023-01-13,AL009,AC009,AP007,AP026,2023-01-13 21:00:00,2023-01-13 22:51:00,111.0,Late Aircraft,Delayed,531,7999,296,218,100.0,21800,73.64864864864865,Winter
FL03868,2023-08-24,AL003,AC016,AP004,AP008,2023-08-24 09:30:00,2023-08-24 10:05:00,35.0,Weather,Delayed,233,1656,189,185,237.0,43845,97.88359788359789,Summer
FL03869,2023-02-06,AL001,AC031,AP016,AP004,2023-02-06 16:45:00,2023-02-06 16:46:00,1.0,Air Traffic,Delayed,309,4715,300,169,275.0,46475,56.333333333333336,Winter
FL03870,2025-06-19,AL003,AC015,AP028,AP009,2025-06-19 16:15:00,2025-06-19 16:23:00,8.0,Late Aircraft,Delayed,224,6203,396,349,402.0,140298,88.13131313131312,Summer
FL03871,2025-08-09,AL008,AC025,AP019,AP009,2025-08-09 22:30:00,2025-08-10 01:07:00,157.0,Security,Severely Delayed,117,1018,296,253,186.0,47058,85.47297297297297,Summer
FL03872,2025-07-31,AL002,AC014,AP008,AP026,2025-07-31 15:15:00,2025-07-31 15:29:00,14.0,Technical,Delayed,552,1390,325,219,102.0,22338,67.38461538461539,Summer
FL03873,2025-07-16,AL003,AC028,AP022,AP003,2025-07-16 09:45:00,2025-07-16 09:59:00,14.0,Technical,Delayed,349,4796,296,260,539.0,140140,87.83783783783784,Summer
FL03874,2025-07-21,AL008,AC033,AP021,AP003,2025-07-21 08:30:00,2025-07-21 08:40:00,10.0,Late Aircraft,Delayed,122,1816,220,173,130.0,22490,78.63636363636364,Summer
FL03875,2023-01-06,AL003,AC028,AP021,AP008,2023-01-06 10:00:00,2023-01-06 10:46:00,46.0,Air Traffic,Delayed,120,2606,296,202,627.0,126654,68.24324324324324,Winter
FL03876,2024-03-16,AL001,AC012,AP002,AP022,2024-03-16 19:30:00,2024-03-16 19:45:00,15.0,Air Traffic,Delayed,124,6306,189,148,597.0,88356,78.3068783068783,Spring
FL03877,2023-11-03,AL001,AC005,AP005,AP011,2023-11-03 12:45:00,2023-11-03 14:15:00,90.0,Crew,Delayed,155,1680,325,262,194.0,50828,80.61538461538461,Autumn
FL03878,2025-09-15,AL005,AC027,AP013,AP026,2025-09-15 20:45:00,2025-09-15 20:53:00,8.0,Security,Delayed,161,1708,325,289,573.0,165597,88.92307692307693,Autumn
FL03879,2025-04-23,AL006,AC001,AP019,AP004,2025-04-23 21:45:00,2025-04-23 21:53:00,8.0,Air Traffic,Delayed,119,6269,325,257,531.0,136467,79.07692307692308,Spring
FL03880,2024-06-15,AL010,AC005,AP025,AP007,2024-06-15 15:15:00,2024-06-15 15:16:00,1.0,Crew,Delayed,607,4125,325,263,646.0,169898,80.92307692307692,Summer
FL03881,2023-04-18,AL008,AC023,AP023,AP017,2023-04-18 21:45:00,2023-04-18 21:49:00,4.0,Crew,Delayed,709,6001,180,160,263.0,42080,88.88888888888889,Spring
FL03882,2023-02-05,AL004,AC008,AP024,AP005,2023-02-05 13:45:00,2023-02-05 16:26:00,161.0,Technical,Severely Delayed,266,6202,300,197,201.0,39597,65.66666666666666,Winter
FL03883,2023-11-24,AL001,AC008,AP005,AP027,2023-11-24 14:30:00,2023-11-24 17:24:00,174.0,Air Traffic,Severely Delayed,173,865,300,227,223.0,50621,75.66666666666667,Autumn
FL03884,2023-12-27,AL001,AC035,AP028,AP005,2023-12-27 18:30:00,2023-12-27 18:34:00,4.0,Crew,Delayed,270,4854,189,151,649.0,97999,79.8941798941799,Winter
FL03885,2024-11-07,AL003,AC026,AP011,AP015,2024-11-07 17:00:00,2024-11-07 17:10:00,10.0,Weather,Delayed,550,1113,189,180,540.0,97200,95.23809523809524,Autumn
FL03886,2024-05-22,AL007,AC009,AP018,AP023,2024-05-22 20:15:00,2024-05-22 20:20:00,5.0,Air Traffic,Delayed,414,6052,296,243,207.0,50301,82.0945945945946,Spring
FL03887,2023-07-04,AL001,AC025,AP018,AP019,2023-07-04 09:00:00,2023-07-04 09:08:00,8.0,Technical,Cancelled,448,1896,296,0,619.0,0,0.0,Summer
FL03888,2025-09-09,AL001,AC013,AP012,AP018,2025-09-09 08:00:00,2025-09-09 09:08:00,68.0,Late Aircraft,Delayed,719,1633,325,270,583.0,157410,83.07692307692308,Autumn
FL03889,2024-07-24,AL009,AC015,AP025,AP029,2024-07-24 20:30:00,2024-07-24 21:13:00,43.0,Weather,Delayed,650,6444,396,297,176.0,52272,75.0,Summer
FL03890,2024-10-27,AL005,AC028,AP012,AP024,2024-10-27 13:45:00,2024-10-27 13:50:00,5.0,Crew,Delayed,522,6738,296,273,504.0,137592,92.22972972972973,Autumn
FL03891,2024-09-03,AL006,AC031,AP021,AP011,2024-09-03 05:45:00,2024-09-03 05:46:00,1.0,Weather,Delayed,262,8144,300,222,296.0,65712,74.0,Autumn
FL03892,2024-06-04,AL008,AC030,AP003,AP027,2024-06-04 07:15:00,2024-06-04 10:07:00,172.0,Security,Severely Delayed,97,8039,325,277,419.0,116063,85.23076923076923,Summer
FL03893,2024-06-28,AL001,AC012,AP016,AP006,2024-06-28 22:00:00,2024-06-28 22:05:00,5.0,Crew,Delayed,538,331,189,157,104.0,16328,83.06878306878306,Summer
FL03894,2023-06-08,AL005,AC031,AP028,AP020,2023-06-08 10:45:00,2023-06-08 10:56:00,11.0,Air Traffic,Delayed,111,4699,300,224,505.0,113120,74.66666666666667,Summer
FL03895,2024-04-07,AL003,AC038,AP027,AP017,2024-04-07 07:15:00,2024-04-07 07:16:00,1.0,Security,Delayed,241,8027,189,128,223.0,28544,67.72486772486772,Spring
FL03896,2024-07-27,AL005,AC039,AP014,AP017,2024-07-27 22:45:00,2024-07-27 22:49:00,4.0,Weather,Delayed,214,3866,300,291,493.0,143463,97.0,Summer
FL03897,2025-12-12,AL010,AC003,AP021,AP010,2025-12-12 08:30:00,2025-12-12 09:15:00,45.0,Weather,Delayed,459,5222,396,312,130.0,40560,78.78787878787878,Winter
FL03898,2024-10-16,AL005,AC010,AP006,AP007,2024-10-16 10:15:00,2024-10-16 10:20:00,5.0,Technical,Delayed,79,8150,396,310,600.0,186000,78.28282828282829,Autumn
FL03899,2024-02-03,AL008,AC018,AP003,AP015,2024-02-03 17:30:00,2024-02-03 17:33:00,3.0,Crew,Delayed,651,3744,189,140,146.0,20440,74.07407407407408,Winter
FL03900,2023-09-07,AL008,AC007,AP029,AP021,2023-09-07 08:30:00,2023-09-07 08:36:00,6.0,Late Aircraft,Delayed,456,3766,300,267,335.0,89445,89.0,Autumn
FL03901,2024-11-16,AL007,AC040,AP027,AP026,2024-11-16 20:45:00,2024-11-16 22:17:00,92.0,Late Aircraft,Delayed,69,7485,220,170,357.0,60690,77.27272727272727,Autumn
FL03902,2024-08-26,AL001,AC040,AP006,AP028,2024-08-26 07:45:00,2024-08-26 10:25:00,160.0,Air Traffic,Severely Delayed,681,3263,220,173,571.0,98783,78.63636363636364,Summer
FL03903,2023-09-05,AL002,AC021,AP006,AP016,2023-09-05 12:45:00,2023-09-05 12:56:00,11.0,Security,Delayed,180,8428,325,210,519.0,108990,64.61538461538461,Autumn
FL03904,2024-06-12,AL006,AC028,AP024,AP013,2024-06-12 05:45:00,2024-06-12 05:46:00,1.0,Weather,Delayed,246,4921,296,250,304.0,76000,84.45945945945947,Summer
FL03905,2023-10-07,AL010,AC008,AP001,AP013,2023-10-07 17:00:00,2023-10-07 19:17:00,137.0,Late Aircraft,Severely Delayed,423,7012,300,259,479.0,124061,86.33333333333333,Autumn
FL03906,2024-05-09,AL009,AC010,AP002,AP025,2024-05-09 07:45:00,2024-05-09 08:04:00,19.0,Security,Delayed,715,2446,396,292,622.0,181624,73.73737373737373,Spring
FL03907,2023-05-01,AL003,AC039,AP026,AP005,2023-05-01 19:30:00,2023-05-01 19:43:00,13.0,Air Traffic,Delayed,203,6025,300,244,281.0,68564,81.33333333333333,Spring
FL03908,2024-01-08,AL002,AC029,AP013,AP006,2024-01-08 08:00:00,2024-01-08 09:56:00,116.0,Technical,Delayed,666,6740,220,156,70.0,10920,70.9090909090909,Winter
FL03909,2025-11-07,AL002,AC016,AP027,AP005,2025-11-07 19:15:00,2025-11-07 19:17:00,2.0,Security,Delayed,686,7672,189,131,287.0,37597,69.31216931216932,Autumn
FL03910,2023-06-14,AL007,AC034,AP009,AP023,2023-06-14 09:00:00,2023-06-14 09:01:00,1.0,Air Traffic,Delayed,79,4328,300,155,92.0,14260,51.66666666666667,Summer
FL03911,2023-07-18,AL002,AC039,AP010,AP020,2023-07-18 08:00:00,2023-07-18 08:11:00,11.0,Late Aircraft,Delayed,471,1504,300,192,393.0,75456,64.0,Summer
FL03912,2025-02-05,AL006,AC019,AP013,AP012,2025-02-05 21:15:00,2025-02-05 21:15:00,0.0,No Delay,On Time,205,1274,296,293,453.0,132729,98.98648648648648,Winter
FL03913,2023-10-29,AL004,AC022,AP008,AP005,2023-10-29 11:30:00,2023-10-29 11:33:00,3.0,Security,Delayed,519,8132,300,162,85.0,13770,54.0,Autumn
FL03914,2024-10-03,AL002,AC016,AP022,AP029,2024-10-03 20:00:00,2024-10-03 20:11:00,11.0,Technical,Delayed,250,7882,189,159,405.0,64395,84.12698412698413,Autumn
FL03915,2024-01-19,AL008,AC012,AP006,AP018,2024-01-19 17:45:00,2024-01-19 17:56:00,11.0,Air Traffic,Delayed,392,8195,189,141,139.0,19599,74.60317460317461,Winter
FL03916,2025-05-23,AL003,AC039,AP010,AP003,2025-05-23 05:30:00,2025-05-23 05:35:00,5.0,Air Traffic,Delayed,345,6149,300,217,584.0,126728,72.33333333333334,Spring
FL03917,2024-05-27,AL001,AC032,AP011,AP019,2024-05-27 12:45:00,2024-05-27 12:49:00,4.0,Air Traffic,Delayed,92,953,396,311,448.0,139328,78.53535353535354,Spring
FL03918,2025-06-05,AL008,AC040,AP011,AP017,2025-06-05 14:15:00,2025-06-05 14:22:00,7.0,Technical,Delayed,586,7832,220,179,245.0,43855,81.36363636363636,Summer
FL03919,2025-05-03,AL001,AC003,AP027,AP025,2025-05-03 14:15:00,2025-05-03 16:19:00,124.0,Security,Severely Delayed,487,3638,396,252,537.0,135324,63.63636363636363,Spring
FL03920,2024-11-17,AL009,AC035,AP008,AP018,2024-11-17 15:45:00,2024-11-17 15:46:00,1.0,Crew,Delayed,591,2376,189,128,225.0,28800,67.72486772486772,Autumn
FL03921,2024-07-07,AL001,AC002,AP001,AP022,2024-07-07 07:15:00,2024-07-07 07:27:00,12.0,Crew,Delayed,397,7088,300,193,444.0,85692,64.33333333333333,Summer
FL03922,2023-01-20,AL001,AC026,AP028,AP005,2023-01-20 22:45:00,2023-01-20 23:37:00,52.0,Weather,Delayed,430,3988,189,137,609.0,83433,72.4867724867725,Winter
FL03923,2024-08-12,AL003,AC007,AP014,AP013,2024-08-12 15:30:00,2024-08-12 15:38:00,8.0,Weather,Delayed,389,5881,300,204,199.0,40596,68.0,Summer
FL03924,2024-08-18,AL006,AC004,AP014,AP019,2024-08-18 07:15:00,2024-08-18 10:01:00,166.0,Weather,Severely Delayed,212,1677,180,135,446.0,60210,75.0,Summer
FL03925,2025-02-07,AL001,AC013,AP020,AP017,2025-02-07 05:30:00,2025-02-07 05:42:00,12.0,Air Traffic,Delayed,582,7204,325,256,137.0,35072,78.76923076923077,Winter
FL03926,2024-04-02,AL002,AC040,AP012,AP030,2024-04-02 13:30:00,2024-04-02 15:54:00,144.0,Crew,Severely Delayed,536,2819,220,135,368.0,49680,61.36363636363637,Spring
FL03927,2023-03-05,AL008,AC007,AP005,AP022,2023-03-05 17:45:00,2023-03-05 17:45:00,0.0,No Delay,On Time,556,3002,300,223,269.0,59987,74.33333333333333,Spring
FL03928,2024-02-02,AL001,AC031,AP015,AP012,2024-02-02 19:00:00,2024-02-02 21:51:00,171.0,Security,Severely Delayed,608,5276,300,242,116.0,28072,80.66666666666666,Winter
FL03929,2023-05-19,AL003,AC003,AP010,AP019,2023-05-19 07:00:00,2023-05-19 08:01:00,61.0,Technical,Delayed,83,788,396,334,528.0,176352,84.34343434343434,Spring
FL03930,2024-11-07,AL008,AC007,AP006,AP009,2024-11-07 19:45:00,2024-11-07 19:57:00,12.0,Air Traffic,Delayed,242,8346,300,215,644.0,138460,71.66666666666667,Autumn
FL03931,2025-03-06,AL006,AC008,AP013,AP004,2025-03-06 08:15:00,2025-03-06 08:27:00,12.0,Technical,Delayed,136,6241,300,279,431.0,120249,93.0,Spring
FL03932,2024-10-04,AL003,AC032,AP027,AP028,2024-10-04 14:45:00,2024-10-04 17:13:00,148.0,Air Traffic,Severely Delayed,667,1311,396,307,273.0,83811,77.52525252525253,Autumn
FL03933,2025-10-09,AL008,AC027,AP025,AP030,2025-10-09 19:45:00,2025-10-09 19:46:00,1.0,Technical,Delayed,91,6947,325,244,444.0,108336,75.07692307692308,Autumn
FL03934,2023-05-25,AL003,AC014,AP006,AP002,2023-05-25 19:45:00,2023-05-25 20:01:00,16.0,Late Aircraft,Delayed,601,4397,325,258,389.0,100362,79.38461538461539,Spring
FL03935,2024-02-22,AL004,AC013,AP002,AP027,2024-02-22 05:00:00,2024-02-22 05:09:00,9.0,Security,Cancelled,334,1403,325,0,326.0,0,0.0,Winter
FL03936,2025-01-31,AL003,AC012,AP015,AP005,2025-01-31 16:15:00,2025-01-31 16:17:00,2.0,Crew,Delayed,633,7185,189,147,84.0,12348,77.77777777777779,Winter
FL03937,2023-01-09,AL006,AC012,AP007,AP013,2023-01-09 12:45:00,2023-01-09 14:02:00,77.0,Air Traffic,Delayed,84,548,189,109,617.0,67253,57.67195767195767,Winter
FL03938,2024-12-14,AL008,AC031,AP026,AP002,2024-12-14 18:45:00,2024-12-14 18:50:00,5.0,Security,Delayed,258,4767,300,271,184.0,49864,90.33333333333331,Winter
FL03939,2023-12-17,AL005,AC030,AP019,AP022,2023-12-17 10:45:00,2023-12-17 10:50:00,5.0,Security,Delayed,466,4435,325,296,388.0,114848,91.07692307692308,Winter
FL03940,2024-06-21,AL009,AC036,AP003,AP004,2024-06-21 22:45:00,2024-06-21 23:44:00,59.0,Late Aircraft,Delayed,68,4015,180,162,191.0,30942,90.0,Summer
FL03941,2025-08-29,AL009,AC019,AP013,AP024,2025-08-29 19:00:00,2025-08-29 19:10:00,10.0,Technical,Delayed,664,1588,296,281,338.0,94978,94.93243243243244,Summer
FL03942,2024-09-08,AL008,AC027,AP030,AP002,2024-09-08 16:15:00,2024-09-08 16:15:00,0.0,No Delay,On Time,513,6529,325,134,195.0,26130,41.23076923076923,Autumn
FL03943,2023-07-02,AL009,AC027,AP017,AP012,2023-07-02 13:30:00,2023-07-02 13:31:00,1.0,Weather,Delayed,696,5880,325,214,222.0,47508,65.84615384615384,Summer
FL03944,2024-07-20,AL008,AC008,AP002,AP017,2024-07-20 15:00:00,2024-07-20 15:03:00,3.0,Crew,Delayed,122,6602,300,226,358.0,80908,75.33333333333333,Summer
FL03945,2023-06-07,AL009,AC038,AP002,AP026,2023-06-07 17:15:00,2023-06-07 19:55:00,160.0,Technical,Severely Delayed,125,4010,189,175,365.0,63875,92.5925925925926,Summer
FL03946,2024-11-17,AL008,AC008,AP013,AP020,2024-11-17 18:00:00,2024-11-17 18:13:00,13.0,Air Traffic,Delayed,541,3730,300,198,575.0,113850,66.0,Autumn
FL03947,2025-05-19,AL004,AC027,AP008,AP007,2025-05-19 12:30:00,2025-05-19 12:34:00,4.0,Late Aircraft,Delayed,291,690,325,300,281.0,84300,92.3076923076923,Spring
FL03948,2025-02-01,AL008,AC019,AP016,AP009,2025-02-01 17:00:00,2025-02-01 17:11:00,11.0,Late Aircraft,Delayed,105,7428,296,251,75.0,18825,84.7972972972973,Winter
FL03949,2025-01-20,AL010,AC031,AP012,AP006,2025-01-20 16:00:00,2025-01-20 16:39:00,39.0,Weather,Delayed,693,6558,300,179,444.0,79476,59.66666666666667,Winter
FL03950,2024-09-30,AL006,AC035,AP003,AP002,2024-09-30 10:00:00,2024-09-30 10:10:00,10.0,Security,Delayed,526,361,189,136,518.0,70448,71.95767195767195,Autumn
FL03951,2023-04-28,AL007,AC037,AP019,AP004,2023-04-28 11:45:00,2023-04-28 13:18:00,93.0,Crew,Delayed,363,601,220,217,374.0,81158,98.63636363636364,Spring
FL03952,2025-04-20,AL004,AC024,AP027,AP004,2025-04-20 16:30:00,2025-04-20 16:35:00,5.0,Weather,Delayed,554,1871,296,243,526.0,127818,82.0945945945946,Spring
FL03953,2024-06-06,AL009,AC023,AP009,AP015,2024-06-06 15:30:00,2024-06-06 18:06:00,156.0,Security,Severely Delayed,585,6382,180,165,323.0,53295,91.66666666666666,Summer
FL03954,2023-12-16,AL005,AC005,AP007,AP002,2023-12-16 10:00:00,2023-12-16 10:11:00,11.0,Security,Delayed,652,3352,325,294,101.0,29694,90.46153846153844,Winter
FL03955,2025-10-17,AL004,AC012,AP016,AP023,2025-10-17 11:15:00,2025-10-17 11:49:00,34.0,Security,Delayed,399,6723,189,140,634.0,88760,74.07407407407408,Autumn
FL03956,2023-02-11,AL001,AC019,AP023,AP007,2023-02-11 08:15:00,2023-02-11 08:29:00,14.0,Weather,Delayed,505,7480,296,208,426.0,88608,70.27027027027027,Winter
FL03957,2025-08-02,AL005,AC022,AP008,AP003,2025-08-02 05:00:00,2025-08-02 05:03:00,3.0,Technical,Delayed,682,7627,300,273,579.0,158067,91.0,Summer
FL03958,2023-09-03,AL010,AC016,AP013,AP028,2023-09-03 21:30:00,2023-09-03 21:33:00,3.0,Crew,Delayed,250,7362,189,176,312.0,54912,93.12169312169311,Autumn
FL03959,2025-06-08,AL006,AC028,AP029,AP011,2025-06-08 11:45:00,2025-06-08 11:46:00,1.0,Air Traffic,Delayed,395,652,296,272,364.0,99008,91.8918918918919,Summer
FL03960,2025-01-14,AL008,AC030,AP030,AP028,2025-01-14 15:30:00,2025-01-14 15:34:00,4.0,Crew,Delayed,138,2515,325,203,632.0,128296,62.46153846153846,Winter
FL03961,2025-07-26,AL008,AC007,AP021,AP026,2025-07-26 09:45:00,2025-07-26 09:45:00,0.0,No Delay,On Time,280,1425,300,244,146.0,35624,81.33333333333333,Summer
FL03962,2024-05-26,AL003,AC003,AP013,AP005,2024-05-26 22:30:00,2024-05-26 22:31:00,1.0,Air Traffic,Delayed,481,2022,396,256,628.0,160768,64.64646464646465,Spring
FL03963,2023-10-16,AL004,AC033,AP011,AP009,2023-10-16 15:15:00,2023-10-16 16:12:00,57.0,Security,Delayed,61,1257,220,170,401.0,68170,77.27272727272727,Autumn
FL03964,2023-05-03,AL001,AC018,AP002,AP003,2023-05-03 06:15:00,2023-05-03 06:15:00,0.0,No Delay,On Time,434,4351,189,153,454.0,69462,80.95238095238095,Spring
FL03965,2025-03-17,AL007,AC031,AP014,AP021,2025-03-17 12:45:00,2025-03-17 12:58:00,13.0,Crew,Delayed,310,6559,300,194,550.0,106700,64.66666666666666,Spring
FL03966,2024-10-19,AL008,AC025,AP025,AP001,2024-10-19 08:30:00,2024-10-19 08:37:00,7.0,Technical,Delayed,203,4678,296,216,92.0,19872,72.97297297297297,Autumn
FL03967,2025-09-19,AL008,AC031,AP023,AP007,2025-09-19 22:00:00,2025-09-19 22:15:00,15.0,Weather,Delayed,684,6840,300,253,154.0,38962,84.33333333333334,Autumn
FL03968,2025-01-17,AL005,AC033,AP026,AP022,2025-01-17 07:45:00,2025-01-17 08:00:00,15.0,Weather,Delayed,589,1203,220,163,525.0,85575,74.0909090909091,Winter
FL03969,2023-12-16,AL004,AC006,AP008,AP006,2023-12-16 10:00:00,2023-12-16 10:13:00,13.0,Weather,Delayed,366,7107,300,192,583.0,111936,64.0,Winter
FL03970,2025-08-03,AL007,AC011,AP027,AP028,2025-08-03 11:30:00,2025-08-03 11:44:00,14.0,Air Traffic,Delayed,535,2665,300,217,101.0,21917,72.33333333333334,Summer
FL03971,2025-04-22,AL001,AC006,AP029,AP002,2025-04-22 21:45:00,2025-04-22 21:55:00,10.0,Technical,Delayed,719,7008,300,207,637.0,131859,69.0,Spring
FL03972,2025-10-11,AL006,AC025,AP006,AP020,2025-10-11 06:45:00,2025-10-11 06:55:00,10.0,Late Aircraft,Delayed,506,3527,296,128,380.0,48640,43.24324324324324,Autumn
FL03973,2023-04-30,AL001,AC034,AP021,AP013,2023-04-30 18:30:00,2023-04-30 18:30:00,0.0,No Delay,On Time,302,4929,300,273,375.0,102375,91.0,Spring
FL03974,2023-07-14,AL008,AC017,AP026,AP017,2023-07-14 07:45:00,2023-07-14 07:45:00,0.0,No Delay,On Time,536,2060,296,223,190.0,42370,75.33783783783784,Summer
FL03975,2024-09-07,AL007,AC023,AP021,AP009,2024-09-07 13:15:00,2024-09-07 13:20:00,5.0,Technical,Delayed,276,3666,180,93,90.0,8370,51.66666666666667,Autumn
FL03976,2025-03-24,AL009,AC011,AP012,AP006,2025-03-24 12:15:00,2025-03-24 12:22:00,7.0,Crew,Delayed,560,2610,300,201,114.0,22914,67.0,Spring
FL03977,2023-12-21,AL004,AC016,AP006,AP026,2023-12-21 12:30:00,2023-12-21 12:32:00,2.0,Security,Delayed,364,5683,189,146,182.0,26572,77.24867724867724,Winter
FL03978,2023-07-13,AL009,AC029,AP027,AP029,2023-07-13 15:15:00,2023-07-13 15:29:00,14.0,Air Traffic,Delayed,593,6100,220,209,454.0,94886,95.0,Summer
FL03979,2025-11-06,AL009,AC009,AP030,AP003,2025-11-06 17:15:00,2025-11-06 18:45:00,90.0,Crew,Delayed,308,4184,296,250,127.0,31750,84.45945945945947,Autumn
FL03980,2024-11-11,AL007,AC001,AP013,AP012,2024-11-11 07:15:00,2024-11-11 07:52:00,37.0,Crew,Delayed,152,2596,325,287,218.0,62566,88.3076923076923,Autumn
FL03981,2025-01-25,AL003,AC007,AP028,AP023,2025-01-25 12:15:00,2025-01-25 12:19:00,4.0,Technical,Delayed,570,7894,300,162,519.0,84078,54.0,Winter
FL03982,2024-09-02,AL002,AC030,AP030,AP005,2024-09-02 07:30:00,2024-09-02 08:11:00,41.0,Air Traffic,Delayed,198,4643,325,174,381.0,66294,53.53846153846153,Autumn
FL03983,2023-05-08,AL007,AC010,AP001,AP002,2023-05-08 17:00:00,2023-05-08 17:07:00,7.0,Technical,Delayed,653,1620,396,294,206.0,60564,74.24242424242425,Spring
FL03984,2024-10-07,AL007,AC021,AP030,AP023,2024-10-07 12:45:00,2024-10-07 12:55:00,10.0,Security,Delayed,498,6477,325,219,633.0,138627,67.38461538461539,Autumn
FL03985,2023-09-16,AL005,AC034,AP013,AP010,2023-09-16 06:45:00,2023-09-16 06:59:00,14.0,Weather,Delayed,163,7718,300,226,188.0,42488,75.33333333333333,Autumn
FL03986,2025-02-17,AL006,AC030,AP021,AP022,2025-02-17 16:15:00,2025-02-17 16:23:00,8.0,Security,Delayed,98,318,325,274,415.0,113710,84.3076923076923,Winter
FL03987,2023-11-01,AL010,AC037,AP027,AP019,2023-11-01 21:30:00,2023-11-01 21:31:00,1.0,Technical,Delayed,182,7246,220,187,240.0,44880,85.0,Autumn
FL03988,2025-12-29,AL002,AC017,AP007,AP015,2025-12-29 15:00:00,2025-12-29 15:01:00,1.0,Late Aircraft,Delayed,498,369,296,240,269.0,64560,81.08108108108108,Winter
FL03989,2024-05-27,AL003,AC027,AP001,AP019,2024-05-27 06:00:00,2024-05-27 09:00:00,180.0,Technical,Severely Delayed,361,8020,325,235,289.0,67915,72.3076923076923,Spring
FL03990,2025-03-26,AL009,AC029,AP025,AP014,2025-03-26 20:45:00,2025-03-26 20:58:00,13.0,Weather,Delayed,295,4065,220,194,307.0,59558,88.18181818181819,Spring
FL03991,2024-01-12,AL002,AC033,AP027,AP030,2024-01-12 20:30:00,2024-01-12 20:38:00,8.0,Crew,Delayed,588,338,220,170,169.0,28730,77.27272727272727,Winter
FL03992,2023-12-15,AL002,AC038,AP030,AP021,2023-12-15 10:00:00,2023-12-15 10:11:00,11.0,Technical,Delayed,186,6957,189,155,514.0,79670,82.01058201058201,Winter
FL03993,2025-08-13,AL002,AC034,AP012,AP008,2025-08-13 12:30:00,2025-08-13 12:45:00,15.0,Air Traffic,Delayed,180,928,300,250,551.0,137750,83.33333333333334,Summer
